Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful (Main),Successful (Reserve),Quota Exceeded,Timetable Clashes,Workload Exceeded,Others
Faculty of Arts & Social Sci,Chinese Studies,CHC5313,Thematics in Chinese Literature,E2,23,33,23,0,10,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5315,Neo‐Taoism,E1,23,14,14,3,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5317,New Approaches to Modern Chinese Culture,E1,23,48,23,0,25,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5319,Development of the Chinese Opera Scene in Singapore,E1,23,24,23,0,1,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5322,Pragmatics and Politeness,L1,23,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5323,Special Topics in Chinese Linguistics,L1,23,8,8,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5324,Lexicon in Old Chinese,L1,23,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5326,Comparative Grammar between Chinese and English,E1,23,14,14,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5330,Chinese Popular Culture: Transformation and Flows,E1,23,59,23,0,36,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5331,Chinese Ceramics: From Tang to Qing,E1,23,20,20,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5333,Epidemics and Chinese Medicine,E1,23,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5334,"Life, Love, and Death in Classical Chinese Literature",E1,23,43,23,0,20,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5335,"Literature, Politics, and Media in Contemporary China",E1,23,50,23,0,27,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5336,The Military in Chinese History and Culture,E1,23,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,CSA6101,CULTURAL STUDIES THEORY AND ANALYSIS,E1,20,1,0,0,0,0,0,1
Faculty of Arts & Social Sci,Communications & New Media,NM5218,Cultural Policy,E1,15,5,4,0,0,0,0,1
Faculty of Arts & Social Sci,Communications & New Media,NM6101,ADVANCED THEORIES IN CNM,E1,14,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM6103,Quantitative Research Methods in Communications and New Media,E1,30,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5101,MICROECONOMIC THEORY,S1,40,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5102,MACROECONOMIC THEORY,S1,40,18,18,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5103,ECONOMETRIC MODELLING AND APPLICATIONS I,S1,49,10,10,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5103,ECONOMETRIC MODELLING AND APPLICATIONS I,S2,39,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5104,Mathematics for Economists,S1,38,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5361,LABOUR ECONOMICS,S1,37,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6316,Contract Theory and Applications,S1,49,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6770,GRADUATE RESEARCH SEMINAR,S1,47,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,S1,40,54,40,0,14,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,S2,85,66,66,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,SW1,70,23,23,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,S1,40,83,40,0,43,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,S2,82,38,38,5,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,SW1,73,20,20,7,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,S1,97,60,60,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,S2,37,62,35,0,27,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,SW2,53,17,17,3,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5305,Programming for Economists,S1,40,39,38,0,1,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5305,Programming for Economists,SW1,4,17,4,0,13,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5315,FINANCIAL ECONOMETRICS,S1,46,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,S1,43,35,35,3,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,S2,43,23,23,3,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,SW1,9,18,9,0,9,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,SW2,12,21,12,0,9,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,S1,40,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,S2,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,SW1,8,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,SW2,13,2,2,4,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5335,DERIVATIVE SECURITIES,S1,43,2,2,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5335,DERIVATIVE SECURITIES,SW1,1,15,1,0,14,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5371,Economic Growth And Development,S1,9,38,9,0,29,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5371,Economic Growth And Development,SW1,12,49,12,0,37,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5375,Economic Growth in East Asia,S1,2,8,2,0,6,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EL5101,Grammatical Analysis,E1,7,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EL5102,Phonetics and Phonology,E1,11,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EL5103,Language in Society,E1,10,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EL5251,APPROACHES TO DISCOURSE,E1,9,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EL6770,GRADUATE RESEARCH SEMINAR,E1,14,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EN5238,Twentieth Century Literature,E1,12,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EN5244,SHAKESPEARE AND LITERARY THEORY,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EN5247,"Victorian Literature: History, Politics, Culture",E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,English Language & Literature,EN6770,Graduate Research Seminar,E1,15,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4214,Remote Sensing of Environment,E1,2147483647,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5212,Cities and Global Connections,L1,12,21,12,0,1,0,0,8
Faculty of Arts & Social Sci,Geography,GE5214,Landscapes of Southeast Asia,E1,4,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5217,RESEARCH METHODS IN ENVIRONMENTAL SCIENCES,L1,9,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5218,RESEARCH METHODS IN HUMAN GEOGRAPHY,L1,12,15,12,0,3,0,0,0
Faculty of Arts & Social Sci,Geography,GE5223,Introduction to Applied GIS,L1,40,28,28,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5226,GIS Applications,L1,40,29,29,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5228,Spatial Big Data and Analytics,L1,40,25,25,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE6222,Transnationalism and Society: Comparative Spaces,L1,12,13,8,0,0,0,0,5
Faculty of Arts & Social Sci,History,HY5210,APPROACHES TO MODERN SE ASIAN HISTORY,E1,18,11,0,0,0,0,0,11
Faculty of Arts & Social Sci,History,HY5305,APPROACHES TO WORLD HISTORY,E1,22,10,0,0,0,0,0,10
Faculty of Arts & Social Sci,History,HY5405,"Applied and Public History: Theory, Method and Practice",E1,22,5,0,0,0,0,0,5
Faculty of Arts & Social Sci,History,HY5407,Theory and Practice of Oral History,E1,23,8,0,0,0,0,0,8
Faculty of Arts & Social Sci,History,HY5408,History and Memory,E1,25,13,0,0,0,0,0,13
Faculty of Arts & Social Sci,History,HY5412,Studying Singaporean History,E1,22,8,0,0,0,0,0,8
Faculty of Arts & Social Sci,History,HY6101,HISTORIOGRAPHY: THEORY & ARCHIVE,E1,23,18,3,0,0,0,0,15
Faculty of Arts & Social Sci,Japanese Studies,JS4207,Readings in Modern Japanese,E1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4230,Advanced Readings in Popular Culture,E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS5101,SOCIAL SCIENCE AND MALAY STUDIES,E1,2147483647,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6211,Advanced Epistemology,E1,6,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6770,GRADUATE RESEARCH SEMINAR,E1,13,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS5111,RESEARCH DESIGN IN POLITICAL SCIENCE,E1,20,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS5312,SEMINAR IN COMPARATIVE POLITICS,E1,20,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS6660,INDEPENDENT STUDY,LE1,24,3,0,0,0,0,0,3
Faculty of Arts & Social Sci,Psychology,PL5221,ANALYSIS OF PSYCHOLOGICAL DATA USING GLM,E1,20,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5304,Advanced Developmental Psychology,E1,10,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL6770,GRADUATE RESEARCH SEMINAR,E1,20,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW5104,Management of Human Service Organizations,E1,30,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW5107,Program Development and Evaluation,E1,30,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW5116,SKILLS IN ADVANCED SOCIAL WORK PRACTICE,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW5117A,Practice Research Capstone Seminar I,E1,30,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW5117B,Practice Research Capstone Seminar II,E1,15,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW5117B,Practice Research Capstone Seminar II,E2,15,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW5205,Working with Trauma - Infancy through Adolescence,E1,29,22,21,0,0,0,0,1
Faculty of Arts & Social Sci,Social Work,SW5884,Topics in Social Work - Research,E1,30,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5103,CONTEMPORARY SOCIAL WORK PRACTICE,E1,53,32,32,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5105,SKILLS IN ADVANCED SOCIAL WORK PRACTICE,E1,53,31,31,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5880D,Social Work in Healthcare Settings,E1,41,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology,SC5103,Qualitative Data Analysis,E1,17,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology,SC5218,Population Studies,E1,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology,SC5770,Graduate Research Seminar for Masters students,E1,5,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology,SC6780,Professional Writing in Sociology and Anthropology,E1,24,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,CAS5101,Theorizing from Asia,E1,2147483647,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,CAS6101,Asian Studies in Asia,E1,2147483647,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE5151,APPROACHES TO THE STUDY OF SOUTHEAST ASIA,E1,2147483647,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE5221,Landscapes of Southeast Asia,E1,2147483647,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE5222,THE ARTS IN CONTEMPORARY SOUTHEAST ASIA,E1,2147483647,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE5294,THE POLITICS OF ENVIRONMENT IN SE ASIA,E1,2147483647,6,6,0,0,0,0,0
Faculty of Engineering,Biomedical Engineering,BN5101,Biomedical Engineering Systems,L1,39,18,18,0,0,0,0,0
Faculty of Engineering,Biomedical Engineering,BN5104,QUANTITATIVE PHYSIOLOGY PRINCIPLES IN BIOENGINEERING,L1,30,6,6,0,0,0,0,0
Faculty of Engineering,Biomedical Engineering,BN5208,Biomedical Quality and Regulatory Systems,L1,30,8,8,0,0,0,0,0
Faculty of Engineering,Biomedical Engineering,BN5210,BIOSENSORS AND BIOCHIPS,L1,30,6,6,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN5010,Mathematical & Computing Methods for Chemical Engineers,L1,72,72,72,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN5160,Advanced Topics in Catalysis,L1,41,25,25,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN5162,ADVANCED POLYMERIC MATERIALS,L1,11,30,11,0,19,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN5172,BIOCHEMICAL ENGINEERING,L1,14,44,14,0,30,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN5191,Project Engineering,L1,14,22,14,0,8,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN5192,Future Fuel Options: Prospects and Technologies,L1,26,43,26,0,17,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN5216,Electronic Materials and Energy Technologies,L1,1,43,1,0,42,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN5251,Membrane Science & Technology,L1,44,37,37,2,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN6162,ADVANCED POLYMERIC MATERIALS,L1,30,20,20,2,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,CN6251,MEMBRANE SCIENCE & TECHNOLOGY,L1,19,18,17,2,0,0,0,1
Faculty of Engineering,Chemical & Biomolecular Eng,SH5002,Fundamentals in Industrial Safety,L1,25,16,16,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5102,OCCUPATIONAL ERGONOMICS,L1,20,55,20,0,35,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5103,Biosafety and Biosecurity,L1,23,22,22,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5104,OCCUPATIONAL HEALTH,L1,29,28,28,1,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5106,Radiation Safety,L1,36,17,17,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5107,Industrial Ventilation,L1,28,17,17,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5108,Chemical Hazard Management,L1,40,31,31,1,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5202,Quantified Risk Analysis,L1,27,17,17,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5204,Industrial Safety Engineering,L1,24,23,23,1,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5205,Crisis and Incident Management,L1,21,30,21,0,9,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5206,Human Factors in Process Safety,L1,32,26,26,0,0,0,0,0
Faculty of Engineering,Chemical & Biomolecular Eng,SH5402,"Advanced Safety, Health & Environment Management",L1,15,24,15,0,9,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE4257,Linear Finite Element Analysis,L01,55,46,46,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5001,Research Project,L01,40,19,19,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5101,Seepage & Consolidation of Soils,L01,132,89,89,1,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5104,Underground Space,L01,132,106,104,0,0,0,0,2
Faculty of Engineering,Civil & Environmental Eng,CE5108,Earth Retaining Structures,L01,132,93,93,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5111,UNDERGROUND CONSTRUCTION DESIGN PROJECT,L01,50,8,8,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5113,Geotechnical Investigation & Monitoring,L01,97,84,84,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5203,Traffic Flow & Control,L01,32,25,23,0,0,0,0,2
Faculty of Engineering,Civil & Environmental Eng,CE5208,Transport Infrastructure Asset Management,L01,30,51,28,0,23,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5209,Transportation Data Analytics and Modeling,L01,32,34,30,0,3,0,0,1
Faculty of Engineering,Civil & Environmental Eng,CE5312,Open-channel Hydraulics,L01,0,9,0,0,0,0,0,9
Faculty of Engineering,Civil & Environmental Eng,CE5314,HEWRM Project,EL01,48,1,0,0,0,0,0,1
Faculty of Engineering,Civil & Environmental Eng,CE5316A,Water Resources for Smart and Liveable Cities: Introduction,L01,15,17,13,0,2,0,0,2
Faculty of Engineering,Civil & Environmental Eng,CE5316B,Water Resources Modeling for Urban Catchments,L01,17,15,14,0,0,0,0,1
Faculty of Engineering,Civil & Environmental Eng,CE5316C,Eco-hydrology,L01,15,5,4,0,0,0,0,1
Faculty of Engineering,Civil & Environmental Eng,CE5509,Advanced Structural Steel Design,L01,67,89,65,0,24,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5510,Advanced Structural Concrete Design,L01,92,77,77,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5610,Assessment and Retrofit of Concrete Structures,L01,92,80,80,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE5806,Advanced Project Management with Lean Construction,L01,80,71,65,0,0,0,0,6
Faculty of Engineering,Civil & Environmental Eng,CE5807,Integrated Digital Delivery (IDD),L01,90,55,55,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE6001,OPERATIONS & MANAGEMENT OF INFRASTRUCTURE SYSTEMS,L01,38,38,36,0,0,0,0,2
Faculty of Engineering,Civil & Environmental Eng,CE6077A,Numerical methods in Civil Engineering,L01,30,31,28,0,2,0,0,1
Faculty of Engineering,Civil & Environmental Eng,CE6077B,Numerical Methods for Environmental Flows,L01,30,15,14,0,0,0,0,1
Faculty of Engineering,Civil & Environmental Eng,CE6077C,Numerical Methods and Applications to Civil Engineering Mechanics,L01,30,13,13,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE6101,GEOTECHNICAL CONSTITUTIVE MODELING,L01,60,36,36,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,CE6999,DOCTORAL SEMINARS,EL01,150,3,0,0,0,0,0,3
Faculty of Engineering,Civil & Environmental Eng,ESE5001,Environmental Engineering Principles,L01,40,60,38,0,22,0,0,0
Faculty of Engineering,Civil & Environmental Eng,ESE5004,Research Project,L01,50,29,29,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,ESE5204,Toxic and Hazardous Waste Management,L01,52,79,50,0,28,0,0,1
Faculty of Engineering,Civil & Environmental Eng,ESE5301,Environmental Microbiology and Biotechnology,L01,43,66,41,0,25,0,0,0
Faculty of Engineering,Civil & Environmental Eng,ESE5602,Environmental Management Systems,L01,92,85,85,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,ESE5666,Industrial Attachment,L01,20,1,0,0,0,0,0,1
Faculty of Engineering,Civil & Environmental Eng,ESE5880A,Topics in Environmental Engineering: Chem. & Lab Safety,L01,47,53,45,0,8,0,0,0
Faculty of Engineering,Civil & Environmental Eng,ESE5999,GRADUATE SEMINARS,EL01,50,1,0,0,0,0,0,1
Faculty of Engineering,Civil & Environmental Eng,ESE6999,DOCTORAL SEMINARS,EL01,50,2,0,0,0,0,0,2
Faculty of Engineering,Civil & Environmental Eng,OT5202,Analysis & Design of Fixed Offshore Structures,L01,22,6,6,0,0,0,0,0
Faculty of Engineering,Civil & Environmental Eng,OT5207,Arctic Offshore Engineering,L01,20,5,5,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5027,Statistical Pattern Recognition,L01,24,9,9,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5060,Sensors and Instrumentation for Automation,L01,11,21,11,0,10,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5061,Industrial Control and Programming,L01,11,17,11,0,6,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5062,Autonomous Systems,L01,14,6,6,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5101,LINEAR SYSTEMS,L01,80,97,68,0,29,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5103,Computer Control Systems,L01,66,66,52,0,14,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5110,Special Topics in Automation and Control,L01,12,37,12,0,20,0,0,5
Faculty of Engineering,Electrical & Computer Eng,EE5111,Selected Topics in Industrial Control & Instrumentation,L01,32,67,25,0,42,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5131,Wireless Communications,L01,22,20,17,0,3,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5139,Information Theory and its Applications,L01,46,27,23,0,4,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5303,MICROWAVE ELECTRONICS,L01,31,77,27,0,50,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5308,ANTENNA ENGINEERING,L01,23,60,17,0,43,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5434,Microelectronic Processes and Integration,L01,64,59,52,0,7,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5439,Micro/Nano Electromechanical Systems,L01,46,32,32,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5502,MOS DEVICES,L01,46,55,32,0,23,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5508,SEMICONDUCTOR FUNDAMENTALS,L01,42,34,33,0,1,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5518,VLSI DIGITAL CIRCUIT DESIGN,L01,61,50,43,0,7,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5702,ADVANCED POWER SYSTEM ANALYSIS,L01,40,10,10,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5703,Industrial Drives,L01,26,18,14,0,4,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5731,Visual Computing,L01,56,89,47,0,42,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5831,Electromagnetic Wave Theory,L01,25,45,19,0,26,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5902,Multiprocessor Systems,L01,96,46,46,2,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE5907,Pattern Recognition,L01,87,147,82,0,65,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE6110,Special Topics in Automation and Control (Advanced),L01,9,4,3,0,0,0,0,1
Faculty of Engineering,Electrical & Computer Eng,EE6131,Wireless Communications (Advanced),L01,15,5,5,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE6139,Information Theory and its Applications (Advanced),L01,19,5,5,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE6438,Magnetic materials and devices,L01,42,3,3,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE6439,Micro/Nano Electromechanical Systems (Advanced),L01,15,6,6,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,EE6733,Advanced Topics on Vision and Machine Learning,L01,26,6,5,0,0,0,0,1
Faculty of Engineering,Electrical & Computer Eng,ME5401,LINEAR SYSTEMS,L01,2147483647,65,65,0,0,0,0,0
Faculty of Engineering,Electrical & Computer Eng,ME5403,Computer Control Systems,L01,2147483647,47,47,0,0,0,0,0
