Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful (Main),Successful (Reserve),Quota Exceeded,Timetable Clashes,Workload Exceeded,Others
Faculty of Science,Statistics and Data Science,ST5188,Statistical Research Project,L1,150,88,88,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5198,GRADUATE SEMINAR MODULE,E1,30,2,1,0,0,0,0,1
Faculty of Science,Statistics and Data Science,ST5201X,Statistical Foundations of Data Science,L1,150,7,3,0,0,0,0,4
Faculty of Science,Statistics and Data Science,ST5201X,Statistical Foundations of Data Science,L2,150,3,2,0,0,0,0,1
Faculty of Science,Statistics and Data Science,ST5203,Design of Experiments for Product Design and Process Improvements,L1,150,17,15,0,0,0,0,2
Faculty of Science,Statistics and Data Science,ST5203,Design of Experiments for Product Design and Process Improvements,L2,150,6,6,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5210,MULTIVARIATE DATA ANALYSIS,L1,0,5,0,0,0,0,0,5
Faculty of Science,Statistics and Data Science,ST5211X,Sampling from Finite Populations,L1,145,10,6,0,0,0,0,4
Faculty of Science,Statistics and Data Science,ST5211X,Sampling from Finite Populations,L2,145,4,3,0,0,0,0,1
Faculty of Science,Statistics and Data Science,ST5213,CATEGORICAL DATA ANALYSIS II,L2,0,2,0,0,0,0,0,2
Faculty of Science,Statistics and Data Science,ST5214,Advanced Probability Theory,L1,41,6,4,0,0,0,0,2
Faculty of Science,Statistics and Data Science,ST5215,ADVANCED STATISTICAL THEORY,L1,50,4,2,0,0,0,0,2
Faculty of Science,Statistics and Data Science,ST5221,Probability and Stochastic Processes,L1,150,28,25,0,0,0,0,3
Faculty of Science,Statistics and Data Science,ST5221,Probability and Stochastic Processes,L2,150,6,6,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5225,Statistical Analysis of Networks,L1,150,32,30,0,0,0,0,2
Faculty of Science,Statistics and Data Science,ST5225,Statistical Analysis of Networks,L2,150,18,17,0,0,0,0,1
Faculty of Science,Statistics and Data Science,ST5226,Spatial Statistics,L1,0,2,0,0,0,0,0,2
Faculty of Science,Statistics and Data Science,ST5226,Spatial Statistics,L2,0,7,0,0,0,0,0,7
NUS,Ctr for Engl Lang Comms,ES5000,GRADUATE ENGLISH COURSE (BASIC LEVEL),SG02,5,4,4,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5000,GRADUATE ENGLISH COURSE (BASIC LEVEL),SG06,5,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG02,10,6,6,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG06,10,5,5,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG08,10,5,5,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG09,10,6,6,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG13,10,5,5,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG14,10,8,8,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG18,10,5,5,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SP02,10,5,5,0,0,0,0,0
NUS,NUS Enterprise Academy,ETP5331,Intellectual Property Basics for Entrepreneurs,L511,75,2,0,0,0,0,0,2
NUS,NUS Enterprise Academy,ETP5341,New Venture Finance,L511,45,3,0,0,0,0,0,3
NUS Business School,Analytics and Operations,DBA5102,Business Analytics Capstone Project,SA1,220,1,0,0,0,0,0,1
NUS Business School,Analytics and Operations,DOS4811,Data Visualisation,SA2,40,15,15,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS5101,Supply Chain Coordination and Risk Management,S01,18,12,12,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS5102,Analytical Tools for Consulting,S01,20,24,20,0,4,0,0,0
NUS Business School,Analytics and Operations,DOS5106,Supply Chain Models and Strategies,S01,20,37,20,0,17,0,0,0
NUS Business School,Analytics and Operations,IND5022,Data Analytics for Smart Manufacturing,LS01,42,5,5,0,0,0,0,0
NUS Business School,Analytics and Operations,IND5024,Strategic Procurement in a Digital World,LS01,45,4,4,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5342,Financial Technology and Analytics,S01,50,44,44,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5343,Banks and Non-Traditional Financial Intermediaries,S01,40,36,36,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5344,Financial Statement Analysis and Value Investing,S01,45,47,45,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMF5344,Financial Statement Analysis and Value Investing,S02,45,25,25,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5346,Venture Capital and Private Equity,S01,45,71,45,0,26,0,0,0
NUS Business School,BIZ Dean's Office,BMF5351,Household Finance,S01,45,49,45,0,4,0,0,0
NUS Business School,BIZ Dean's Office,BMF5353,Applied Investment Strategies,S01,45,55,45,0,10,0,0,0
NUS Business School,BIZ Dean's Office,BMF5354,Financial Regulation in a Digital Age,S01,50,34,34,2,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5355,Financial Systems and Technologies,S01,50,40,40,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5356,Applied Financial Risk Management,S01,45,31,31,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5357,Sustainable Investment,S01,45,35,35,2,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5358,Fintech Venture Creation,S01,50,21,21,2,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5359,Valuation and Mergers & Acquisitions,S01,45,43,43,2,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5360,Applied Machine Learning in Investments,S01,45,42,42,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5362,Sustainability Risk Management,S01,45,20,20,3,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5107,Ethical Leadership and Corporate Strategy,S01,40,40,40,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5110,Managerial Economics,S01,45,26,26,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5117,Game Theory For Managers,S01,37,36,30,0,6,0,0,0
NUS Business School,BIZ Dean's Office,BMS5118,Competing Globally,S01,37,20,20,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5123S,Entrepreneurship Business Development,S02,50,4,4,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5129,Applied Sustainability: A Systems Perspective,S01,61,52,43,0,9,0,0,0
NUS Business School,BIZ Dean's Office,BMS5209,Supply Chain Models and Strategies,S01,44,30,30,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5307,Financial Markets and Institutions,S01,48,48,48,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5313,Empowering and Financing Positive Impact Creation,S01,44,16,16,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5410,Negotiation and Conflict Management,S01,30,12,12,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5414,Human Resources Analytics,S01,45,34,34,6,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5418,Corporate Entrepreneurship,S01,44,55,44,0,11,0,0,0
NUS Business School,BIZ Dean's Office,BMS5504,Marketing Analytics Visualisation and Communication,S01,61,61,61,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5505,Digital Marketing,S01,48,48,48,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5508,Design Thinking & Business Innovations,S01,36,66,36,0,30,0,0,0
NUS Business School,BIZ Dean's Office,BMS5515,Personal Selling and Sales Management,S01,55,41,41,5,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5520,Research for Marketing Insights,S01,45,25,25,0,0,0,0,0
NUS Business School,BIZ Dean's Office,RE5000,Dissertation,LS01,30,1,0,0,0,0,0,1
NUS Graduate School,Ctr for Quantum Technologies,QT5101,Quantum measurements and statistics,L1,40,5,5,0,0,0,0,0
NUS Graduate School,Ctr for Quantum Technologies,QT5201S,Quantum Electronics,L1,21,3,3,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5002,Public Health Research Methods,L3,30,1,0,0,0,0,0,1
SSH School of Public Health,SSH School of Public Health DO,SPH5003,Health Behaviour and Communication,L1,80,24,21,0,0,0,0,3
SSH School of Public Health,SSH School of Public Health DO,SPH5006,STATA Primer for Public Health,L1,50,15,13,0,0,0,0,2
SSH School of Public Health,SSH School of Public Health DO,SPH5007,Implementing Public Health Programmes and Policies,L1,80,39,38,0,0,0,0,1
SSH School of Public Health,SSH School of Public Health DO,SPH5008,Ethics in Public Health Practice,L1,30,43,21,0,0,0,0,22
SSH School of Public Health,SSH School of Public Health DO,SPH5008,Ethics in Public Health Practice,L2,30,6,6,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5406,Contemporary Global Health Issues,L1,30,3,3,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5408,Public Health and Ageing,L1,32,5,4,0,0,0,0,1
SSH School of Public Health,SSH School of Public Health DO,SPH5409,Qualitative Methods in Public Health,L1,25,5,4,0,0,0,0,1
SSH School of Public Health,SSH School of Public Health DO,SPH5415,Healthcare Operations & Performance,L1,35,6,6,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5416,Introduction to Integrated Care,L1,40,3,3,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5417,Fundamentals of Population Health,L1,40,11,11,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5420,Evidence Synthesis for HTA,L1,30,6,6,0,0,0,0,0
School of Computing,Computer Science,BT5110,Data Management and Warehousing,L1,120,2,1,0,0,0,0,1
School of Computing,Computer Science,CS4211,Formal Methods for Software Engineering,L1,5,3,3,0,0,0,0,0
School of Computing,Computer Science,CS4212,Compiler Design,L1,3,7,3,0,4,0,0,0
School of Computing,Computer Science,CS4223,Multi-core Architectures,L1,3,4,3,0,1,0,0,0
School of Computing,Computer Science,CS4226,Internet Architecture,L1,5,7,5,0,1,0,0,1
School of Computing,Computer Science,CS4234,Optimisation Algorithms,L1,5,9,5,0,4,0,0,0
School of Computing,Computer Science,CS4236,Cryptography Theory and Practice,L1,3,3,3,0,0,0,0,0
School of Computing,Computer Science,CS4243,Computer Vision and Pattern Recognition,L1,4,7,4,0,3,0,0,0
School of Computing,Computer Science,CS4248,Natural Language Processing,L1,5,31,5,0,21,0,0,5
School of Computing,Computer Science,CS5219,Automated Software Validation,L1,23,24,20,1,0,3,0,1
School of Computing,Computer Science,CS5223,Distributed Systems,L1,50,72,50,0,21,0,0,1
School of Computing,Computer Science,CS5228,Knowledge Discovery and Data Mining,L1,65,119,63,0,52,0,0,4
School of Computing,Computer Science,CS5229,Advanced Computer Networks,L1,48,102,48,0,53,0,0,1
School of Computing,Computer Science,CS5231,Systems Security,L1,30,25,21,0,3,0,0,1
School of Computing,Computer Science,CS5234,Algorithms at Scale,L1,50,34,32,2,0,0,0,2
School of Computing,Computer Science,CS5239,Computer System Performance Analysis,L1,50,81,50,0,30,0,0,1
School of Computing,Computer Science,CS5240,Theoretical Foundations in MultiMedia,L1,38,14,14,4,0,0,0,0
School of Computing,Computer Science,CS5242,Neural Networks and Deep Learning,L1,44,78,42,0,30,0,0,6
School of Computing,Computer Science,CS5322,Database Security,L1,24,51,20,0,31,0,0,0
School of Computing,Computer Science,CS5340,Uncertainty Modelling in AI,L1,60,28,26,0,0,0,0,2
School of Computing,Computer Science,CS5344,Big-Data Analytics Technology,L1,50,60,47,0,11,0,0,2
School of Computing,Computer Science,CS5424,Distributed Databases,L1,40,43,38,0,4,1,0,0
School of Computing,Computer Science,CS5425,Big Data Systems for Data Science,L1,44,103,42,0,60,0,0,1
School of Computing,Computer Science,CS5439,Software Security,L1,19,12,11,0,1,0,0,0
School of Computing,Computer Science,CS5446,AI Planning and Decision Making,L1,50,73,43,0,28,0,0,2
School of Computing,Computer Science,CS5461,Algorithmic Mechanism Design,L1,50,37,35,0,0,0,0,2
School of Computing,Computer Science,CS5478,Intelligent Robots: Algorithms and Systems,L1,20,35,20,0,14,0,0,1
School of Computing,Computer Science,CS5562,Trustworthy Machine Learning,L1,30,43,30,0,9,0,0,4
School of Computing,Computer Science,CS5647,Sound and Music Computing,L1,20,46,20,0,26,0,0,0
School of Computing,Computer Science,CS6203,Advanced Topics in Database Systems,L1,15,6,6,0,0,0,0,0
School of Computing,Computer Science,CS6213,Special Topics in Distributed Computing,L1,15,19,15,0,3,0,0,1
School of Computing,Computer Science,CS6217,Topics in Prog. Languages & Software Engineering,L1,15,7,7,1,0,0,0,0
School of Computing,Computer Science,CS6219,Advanced Topics in Computer Systems,L1,15,16,15,0,1,0,0,0
School of Computing,Computer Science,CS6222,Advanced Topics in Computational Biology,L1,15,19,15,0,3,0,0,1
School of Computing,Computer Science,CS6223,Advanced Topics in Software Testing,L1,15,7,7,0,0,0,0,0
School of Computing,Computer Science,CS6234,Advanced Algorithms,L1,15,29,15,0,11,0,0,3
School of Computing,Computer Science,CS6235,Advanced Topics in Theoretical Computer Science,L1,15,29,15,0,11,0,0,3
School of Computing,Computer Science,IT5001,Software Development Fundamentals,L3,80,1,0,0,0,0,0,1
School of Computing,Computer Science,IT5002,Computer Systems and Applications,L1,66,60,60,0,0,0,0,0
School of Computing,Computer Science,IT5003,Data Structures and Algorithms,L1,144,3,3,0,0,0,0,0
School of Computing,Computer Science,IT5005,Artificial Intelligence,L1,81,23,23,1,0,0,0,0
School of Computing,Computer Science,IT5007,Software Engineering on Application Architecture,L1,66,57,57,0,0,0,0,0
School of Computing,Computer Science,IT5100D,Industry Readiness: Networking Concepts for Developers,L1,50,36,36,0,0,0,0,0
School of Computing,Computer Science,IT5100E,Industry Readiness: Security Best Practices,L1,50,33,33,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4013,Analytics for Capital Market Trading and Investment,L1,10,4,4,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4212,Search Engine Optimization and Analytics,L1,5,1,0,0,0,0,0,1
School of Computing,Info Systems and Analytics,FT5001,Fintech Innovations for Consumers,L1,55,1,0,0,0,0,0,1
School of Computing,Info Systems and Analytics,FT5002,Digital Transformation at Financial Institutions,L1,55,1,0,0,0,0,0,1
School of Computing,Info Systems and Analytics,FT5008,Contemporary Topics in Blockchain Applications,L1,55,2,0,0,0,0,0,2
School of Computing,Info Systems and Analytics,FT5009,Contemporary Topics in Financial Data Analytics,L1,54,2,0,0,0,0,0,2
School of Computing,Info Systems and Analytics,IS4228,Information Technologies in Financial Services,L1,3,22,3,0,19,0,0,0
School of Computing,Info Systems and Analytics,IS4238,Strategic Cybersecurity,L1,5,14,5,0,9,0,0,0
School of Computing,Info Systems and Analytics,IS4242,Intelligent Systems and Techniques,L1,5,11,5,0,6,0,0,0
School of Computing,Info Systems and Analytics,IS4246,Smart Systems and AI Governance,L1,8,6,3,0,2,0,0,1
School of Computing,Info Systems and Analytics,IS4302,Blockchain and Distributed Ledger Technologies,L1,8,29,3,0,24,0,0,2
School of Computing,Info Systems and Analytics,IS5005,Digital Engagement,L1,48,93,48,0,42,2,0,1
School of Computing,Info Systems and Analytics,IS5007,Strategising for Global IT-enabled Business Success,L1,58,66,50,0,15,0,0,1
School of Computing,Info Systems and Analytics,IS5116,Digital Entrepreneurship,L1,48,46,40,0,6,0,0,0
School of Computing,Info Systems and Analytics,IS5117,Digital Government,L1,59,49,47,4,0,0,0,2
School of Computing,Info Systems and Analytics,IS5126,Hands-on with Applied Analytics,L1,44,42,35,2,7,0,0,0
School of Computing,Info Systems and Analytics,IS5128,Digital Innovation,L1,45,36,36,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS6002,Quantitative Methods for IS Research,L1,12,3,3,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS6003,Contemporary Theories for IS Research,L1,12,7,7,0,0,0,0,0
School of Computing,Info Systems and Analytics,IT5004,Enterprise Systems Architecture Fundamentals,L1,111,18,18,0,0,0,0,0
School of Computing,Info Systems and Analytics,IT5006,Fundamentals of Data Analytics,L1,71,13,13,2,0,0,0,0
The Logistics Inst- Asia Pac,The Logistics Inst - Asia Pac,LI5101,Supply Chain Mgt Thinking & Practice,L1,2147483647,2,2,0,0,0,0,0
The Logistics Inst- Asia Pac,The Logistics Inst - Asia Pac,LI5201,Special Topics in Logistics,L1,60,14,14,0,0,0,0,0
The Logistics Inst- Asia Pac,The Logistics Inst - Asia Pac,LI5204,Supply Chain Simulation and Optimization,L1,38,13,13,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,CDM5102,Translational Cancer Research,L1,40,17,17,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,CDM5103,Advanced Topics in RNA Biology and Human Diseases,L1,40,8,8,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5108,BIOSTATISTICS FOR BASIC RESEARCH,L1,150,40,40,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5204,Advanced Topics in Fundamental and Applied Pharmacology,L1,25,1,1,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5214,RESEARCH SKILLS,L1,50,8,8,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5216,Applied Ethics in Public Health and Healthcare Policy,L1,15,8,8,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5218,Biochemical and genetic approaches to understanding cell biology,L1,50,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5221,Viral vectors for manipulating gene expression,L1,30,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5223,Stem Cells and Regenerative Medicine,L1,30,4,4,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5229,Advanced Topics in Signal Transduction,L1,30,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5231,Topics in Biomedical and Behavioural Research Ethics,L1,15,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5241,Advanced Statistical Methods for Bioinformatics,L1,30,11,11,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5243,Biology of Disease,L1,30,3,3,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5245,Neuronal Signaling and mechanisms of effective Learning,L1,30,1,1,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5246,Infectious Diseases: Principles & Research Methods,L1,40,4,4,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5247,Bio-Imaging: Advanced Tools and Applications,L1,30,3,3,0,0,0,0,0
Yong Loo Lin Sch of Medicine,Surgery,BMI5101,Advanced Biomedical Informatics,L1,100,1,1,0,0,0,0,0
Yong Loo Lin Sch of Medicine,Surgery,BMI5102,Health Sciences for Non-Clinicians,L1,100,4,4,0,0,0,0,0
Yong Loo Lin Sch of Medicine,Surgery,BMI5111,Capstone Project,L1,100,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,Surgery,BMI5207,Medical Data and Data Processing,L1,100,16,16,0,0,0,0,0
Yong Loo Lin Sch of Medicine,Surgery,BMI5306,Advanced Agile Project Management,L1,100,2,2,0,0,0,0,0
