Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful (Main),Successful (Reserve),Quota Exceeded,Timetable Clashes,Workload Exceeded,Others
College of Design and Eng,Chemical & Biomolecular Eng,CN5172,BIOCHEMICAL ENGINEERING,L1,28,18,18,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5191,Project Engineering,L1,30,5,5,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5193,INSTRUMENTAL METHODS OF ANALYSIS,L1,63,34,34,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5194,Carbon Capture Sequestration and Utilization,L1,46,45,45,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5203,Circular Economy in the Chemical Industry,L1,25,31,25,0,5,0,0,1
College of Design and Eng,Chemical & Biomolecular Eng,CN5215,Atomistic Modelling of Molecules and Materials,L1,15,18,15,0,3,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN5252,Molecular and computational tools for biotechnology,L1,40,3,3,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN6020,Advanced Reaction Engineering,L1,20,11,11,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,CN6163,Inorganic Nanomaterials for Sustainability,L1,48,20,20,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5001,Fundamentals in Process Safety,L1,59,47,47,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5003,FUNDAMENTALS IN ENVIRONMENTAL PROTECTION,L1,60,39,39,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5004,Fundamentals in Industrial Hygiene,L1,60,44,44,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5005,Risk Analysis & Safety Analytics,L1,40,18,18,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5101,INDUSTRIAL TOXICOLOGY,L1,60,20,20,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5102,OCCUPATIONAL ERGONOMICS,L1,54,51,51,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5105,Noise and Other Physical Hazards,L1,45,40,40,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5109,Biostatistics and Epidemiology,L1,60,5,5,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5201,Process Hazard Analysis,L1,44,20,20,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5205,Crisis and Incident Management,L1,60,49,49,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5401,"Safety, Health, Environment & Quality Management System",L1,59,60,59,0,1,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5407,Sustainable Energy and Environment,L1,2147483647,21,21,0,0,0,0,0
College of Design and Eng,Chemical & Biomolecular Eng,SH5408,Electrical Safety,L1,60,14,14,0,0,0,0,0
College of Design and Eng,Civil & Environmental Eng,ESE5901,Environmental Technology,L01,40,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,CEG5103,Wireless and Sensor Networks for IoT,L01,2147483647,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,CEG5202,Embedded Software Systems and Security,L01,2147483647,20,20,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,CEG5203,Hardware Acceleration and Reconfigurable Computing,L01,2147483647,6,6,2,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,CEG5204,Smart Sensing Systems,L01,2147483647,7,7,2,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,CEG5301,Machine Learning with Applications,L01,2147483647,74,40,0,34,0,0,0
College of Design and Eng,Electrical & Computer Eng,CEG5302,Evolutionary Computation and Applications,L01,2147483647,65,13,0,21,0,0,31
College of Design and Eng,Electrical & Computer Eng,CEG5303,Intelligent Autonomous Robotic Systems,L01,2147483647,54,18,0,36,0,0,0
College of Design and Eng,Electrical & Computer Eng,CEG5304,Deep Learning for Digitalization Technologies,L01,2147483647,69,40,0,29,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5020,Data Science for Internet of Things,L01,2147483647,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5021,Cloud based Services for Internet of Things,L01,2147483647,16,16,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5022,Cyber Security for Internet of Things,L01,2147483647,5,5,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5023,Wireless Networks,L01,2147483647,10,10,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5024,IoT Sensor Networks,L01,2147483647,7,7,1,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5064,Dynamics and Control of Robot Manipulators,L01,2147483647,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5065,Tenets of AI in Robotics,L01,2147483647,7,7,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5104,ADAPTIVE CONTROL SYSTEMS,L01,2147483647,38,16,0,22,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5134,Optical Communications and Networks,L01,2147483647,118,26,0,92,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5135,Digital Communications,L01,2147483647,77,31,0,46,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5431,Fundamentals of Nanoelectronics,L01,0,10,0,0,0,0,0,10
College of Design and Eng,Electrical & Computer Eng,EE5434,Microelectronic Processes and Integration,L01,2147483647,103,25,0,78,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5441,Introduction to Nanoelectronics and Emerging Devices,L01,2147483647,55,18,0,36,0,0,1
College of Design and Eng,Electrical & Computer Eng,EE5442,Memory Technologies and Their Emerging Applications,L01,2147483647,71,18,0,52,0,0,1
College of Design and Eng,Electrical & Computer Eng,EE5507,Analog Integrated Circuits Design,L01,2147483647,37,28,0,9,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5508,SEMICONDUCTOR FUNDAMENTALS,L01,2147483647,16,16,3,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5517,Optical Engineering,L01,2147483647,122,19,0,103,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5701,HIGH VOLTAGE TESTING AND SWITCHGEAR,L01,2147483647,20,13,0,7,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5711,Power Electronic Systems,L01,2147483647,39,15,0,24,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5713,Modern Power Systems and Smart Grid,L01,2147483647,9,9,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5801,Electromagnetic Compatibility,L01,2147483647,60,26,0,34,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE5904,NEURAL NETWORKS,L01,2147483647,71,62,0,9,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6104,ADAPTIVE CONTROL SYSTEMS (ADVANCED),L01,2147483647,2,2,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6135,Digital Communications (Advanced),L01,2147483647,4,4,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6437,Advanced Semiconductor Devices,L01,2147483647,9,8,0,1,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6440,Advanced Topics in Photonics,L01,2147483647,8,8,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6531,Selected Topics in Smart Grid Technologies,L01,2147483647,1,1,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6831,Advanced Electromagnetic Theory and Applications,L01,2147483647,3,3,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6832,Selected Topics in EM Metamaterial and Multiple-Antenna,L01,2147483647,4,4,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6833,Selected Topics in Microwave and Antenna Engineering,L01,2147483647,6,6,0,0,0,0,0
College of Design and Eng,Electrical & Computer Eng,EE6934,Deep Learning (Advanced),L01,2147483647,15,10,0,5,0,0,0
College of Design and Eng,Electrical & Computer Eng,ME5404,NEURAL NETWORKS,L01,97,90,90,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5002,Applied Engineering Statistics,L1,50,54,30,0,6,0,0,18
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5003,COST ANALYSIS AND ENGINEERING ECONOMY,L1,82,120,75,0,31,0,0,14
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5006,Large Scale System Engineering,L1,72,81,0,0,0,0,0,81
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5105,Modelling for Supply Chain Systems,L1,85,38,27,1,10,1,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5107,Operations Analysis and Management,L1,110,104,73,0,27,4,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5108,Facility Layout And Location,L1,92,34,33,2,0,0,0,1
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5121,Quality Planning And Management,L1,50,42,42,1,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5202,APPLIED FORECASTING METHODS,L1,41,36,36,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5205,Healthcare System and Analytics,L1,73,48,48,2,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5206,Energy and Sustainability: A Systems Approach,L1,39,88,39,0,48,0,0,1
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5207,Energy Systems Modelling and Market Mechanisms,L1,20,6,6,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5221,Transportation Modeling and Economics,L1,75,74,74,1,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5504,Systems Modelling And Advanced Simulation,L1,61,31,31,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE5909A,Research Project in Industrial & System Engineering I,L1,1,2,0,0,0,0,0,2
College of Design and Eng,Industrial Systems Eng & Mgmt,IE6004,Stochastic Processes I,L1,39,2,1,0,0,0,0,1
College of Design and Eng,Industrial Systems Eng & Mgmt,IE6099,ISE RESEARCH METHODOLOGY,L1,20,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,IE6520,Theory and Algorithms for Online Learning,L1,39,1,0,0,0,0,0,1
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5001,Intellectual Property Management & Innovation Strategy,L1,75,46,46,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5007,MANAGEMENT OF TECHNOLOGICAL INNOVATION,L1,70,19,19,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5010,"Technology Forecasting, Intelligence & Foresighting",L1,70,31,31,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5021,Creativity and Problem-Solving Skills,L1,40,39,39,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5022,Digital Disruption and Technology Strategy,L1,70,42,42,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5023,Technology-Based Entrepreneurial Strategy,L1,40,7,7,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5024,Maximising Innovation Value through Patent Analytics,L1,70,23,22,0,0,0,0,1
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5900,MOT RESEARCH PROJECT,L1,2147483647,1,1,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5911,Venture Capital Funding for TechVenture,L1,50,13,13,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5912,Frugal Innovation,L1,35,6,6,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5913,TechLaunch - Experiential Entrepreneurship,L1,32,7,7,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MT5920,Enterprise Development,L1,38,9,9,0,0,0,0,0
College of Design and Eng,Industrial Systems Eng & Mgmt,MTM5005,Intermodal Freight Transport and Logistics,L1,15,20,15,0,5,0,0,0
College of Design and Eng,Mechanical Engineering,EE5106,ADVANCED ROBOTICS,L01,2147483647,67,20,0,47,0,0,0
College of Design and Eng,Mechanical Engineering,ME5103,PLATES AND SHELLS,L01,40,24,2,0,22,0,0,0
College of Design and Eng,Mechanical Engineering,ME5107,Vibration Theory and Applications,L01,37,63,37,0,26,0,0,0
College of Design and Eng,Mechanical Engineering,ME5202,INDUSTRIAL TRANSFER PROCESSES,L01,0,2,0,0,0,0,0,2
College of Design and Eng,Mechanical Engineering,ME5204,AIR CONDITIONING AND BUILDING AUTOMATION,L01,0,4,0,0,0,0,0,4
College of Design and Eng,Mechanical Engineering,ME5207,SOLAR ENERGY SYSTEMS,L01,46,66,41,0,25,0,0,0
College of Design and Eng,Mechanical Engineering,ME5302,Computational Fluid Mechanics,L01,37,17,17,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME5309,Aircraft Engines and Rocket Propulsion,L01,30,17,17,4,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME5311,Data-Driven Engineering and Machine Learning,L01,58,93,0,0,0,0,0,93
College of Design and Eng,Mechanical Engineering,ME5402,ADVANCED ROBOTICS,L01,77,32,29,7,3,0,0,0
College of Design and Eng,Mechanical Engineering,ME5405,Machine Vision,L01,77,29,23,1,6,0,0,0
College of Design and Eng,Mechanical Engineering,ME5406,Deep Learning for Robotics,L01,70,45,44,12,0,0,0,1
College of Design and Eng,Mechanical Engineering,ME5420,Advanced Robot Mechanics and Control,L01,0,20,0,0,0,0,0,20
College of Design and Eng,Mechanical Engineering,ME5506,Corrosion of Materials,L01,139,132,0,0,132,0,0,0
College of Design and Eng,Mechanical Engineering,ME5516,Emerging Energy Conversion and Storage Technologies,L01,70,39,39,10,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME5611,SUSTAINABLE PRODUCT DESIGN & MANUFACTURING,L01,40,115,40,0,74,0,0,1
College of Design and Eng,Mechanical Engineering,ME5612,COMPUTER AIDED PRODUCT DEVELOPMENT,L01,60,187,60,0,127,0,0,0
College of Design and Eng,Mechanical Engineering,ME6205,Advanced Topics in Heat and Mass Transfer,L01,30,10,10,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME6504,Mechanical Failure Analysis: Learning from Examples,L01,2147483647,54,48,0,4,0,0,2
College of Design and Eng,Mechanical Engineering,ME6601,Research Topics in Manufacturing,L01,2147483647,4,4,0,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME6604,Modelling of Manufacturing Processes,L01,88,65,64,3,0,0,0,1
College of Design and Eng,Mechanical Engineering,OT5301,Subsea Systems Engineering,L01,82,28,28,2,0,0,0,0
College of Design and Eng,Mechanical Engineering,OT5304,Subsea Construction & Operational Support,L01,52,14,14,1,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5401,Approaches to Arts & Cultural Entrepreneurship,E1,52,47,47,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5405,Cultural Industries and the Law,E1,52,14,14,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5408,Managing Cultural Events,E1,52,32,32,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5409,Applied Heritage,L1,52,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5410,Cultural Diplomacy and Intelligence,E1,52,31,31,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5411,Cultural Analytics and Informatics,E1,52,26,26,2,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5307,Final Year Project in Communication,E1,60,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5323,Crisis Communications and Leadership,E1,60,50,49,0,0,0,0,1
Faculty of Arts & Social Sci,Communications & New Media,NMC5325,Managing Organisational Reputation,E1,60,28,28,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5341,Visualising Data,E1,60,44,41,0,0,0,0,3
Faculty of Arts & Social Sci,Communications & New Media,NMC5343,Introduction to Audience Analytics,E1,60,46,46,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5362,Media in Asia,E1,60,52,47,0,0,0,0,5
Faculty of Arts & Social Sci,Communications & New Media,NMC5364,"Digital Journalism, Law, and Society",E1,60,38,35,0,0,0,0,3
Faculty of Arts & Social Sci,Communications & New Media,NMC5368,"Media, Policy, and Markets",E1,60,29,25,0,0,0,0,4
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5202,The Grammar of Modern English,E1,42,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5204,Linguistic Typology,E1,42,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5206,Advanced Psycholinguistics,E1,42,10,9,0,0,0,1,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5216,Corpus Linguistics,E1,22,14,12,0,0,0,0,2
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5253,Textual Construction of Knowledge,E1,42,14,12,0,0,0,0,2
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN6102,ADVANCED CRITICAL READING,E1,20,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN6770,Graduate Research Seminar,E1,20,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5150,Survey of the Discipline Methods and Approaches,E1,50,24,24,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5151,Global Anglophone Literature,E1,50,27,26,0,0,0,0,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5235,POLITICS AND LITERATURE,E1,38,20,16,0,0,0,0,4
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5242,Women Novelists,E1,41,23,23,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5244,Shakespeare and Literary Theory,E1,41,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5253,Writing in the Aftermath,E1,41,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5883,Screen Culture in Southeast Asia,E1,41,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS6770,Graduate Research Seminar,E1,20,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5211,Dynamic Environments,L1,12,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5218,RESEARCH METHODS IN HUMAN GEOGRAPHY,L1,12,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5219,Spatial Programming,L1,2147483647,25,25,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5225,Thesis Planning and Implementation,L1,20,14,14,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5227,Internet GIS,L1,40,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5229,"Political Ecology: People, Power, and Nature",E1,15,1,0,0,0,0,0,1
Faculty of Arts & Social Sci,Geography,GE6211,Spatial Data Science,L1,40,25,25,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE6770,GRADUATE RESEARCH SEMINAR,E1,3,3,0,0,0,0,0,3
Faculty of Arts & Social Sci,History,HY5207,APPROACHES TO AMERICAN HISTORY,E1,23,11,10,0,0,0,0,1
Faculty of Arts & Social Sci,History,HY5303,PROBLEMS IN CULTURAL HISTORY,E1,23,14,14,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5403,Interpreters of Southeast Asian Pasts,E1,23,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5409,Museums and Museology: Critical Perspectives,E1,23,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5412,Studying Singaporean History,E1,23,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5415,Theatres of Memory: Performing Public History,E1,23,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5417,Contested Sites: Built Heritage and Historical Memory,E1,23,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY6101,HISTORIOGRAPHY: THEORY & ARCHIVE,E1,23,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY6770,GRADUATE RESEARCH SEMINAR,E1,23,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY6882,TOPICS IN CHINESE HISTORY,E1,23,7,0,0,0,0,0,7
Faculty of Arts & Social Sci,Japanese Studies,JS6770,GRADUATE RESEARCH SEMINAR,E1,2147483647,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS5201,CRITIQUES IN MALAY STUDIES,E1,10,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS6770,GRADUATE RESEARCH SEMINAR,E1,6,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6243,Advanced Aesthetics,E1,15,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5222,Multivariate Statistics in Psychology,E1,20,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5225,STRUCTURAL EQUATION MODELING,E1,20,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5305,ADVANCED SOCIAL PSYCHOLOGY,E1,10,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5102,SOCIAL WORK WITH GROUPS AND COMMUNITY,E1,50,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5104,Human Development in Context,E1,50,21,21,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5300,Ethical Principles and Competency in Social Work,E1,30,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC5102,Quantitative Data Analysis,E1,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC5209,SOCIOLOGY OF EVERYDAY LIFE,E1,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC6102,Sociological Theory,E1,25,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC6213,FAMILIES IN TRANSITION,E1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC6214,"GENDER, CULTURE AND SOCIETY",E1,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,CAS6770,Graduate Research Seminar,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE6770,GRADUATE RESEARCH SEMINAR,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5211,Landscapes of Southeast Asia,E1,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5213,Food History of Southeast Asia,E1,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5223,Southeast Asia and Regionalism,E1,20,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5224,Political Economy of Southeast Asia,E1,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5233,Country Studies: Indonesia,E1,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5302B,Field Trip,S1,25,6,6,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5202A,BIOPHYSICAL METHODS IN LIFE SCIENCES,L1,49,52,49,0,3,0,0,0
Faculty of Science,Biological Sciences,BL5203,MOLECULAR RECOGNITION AND INTERACTIONS,L1,29,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5210,Biogeography,L1,24,7,7,1,0,0,0,0
Faculty of Science,Biological Sciences,BL5213,PROTEIN DESIGN & ENGINEERING,L1,94,75,75,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5216,ADVANCED GENETICS AND GENOME SCIENCES,L1,49,59,49,0,10,0,0,0
Faculty of Science,Biological Sciences,BL5217,Population Genomics and Phylogenomics,L1,20,7,7,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5218,Directed Studies in Behavioural Ecology,L1,17,19,17,0,2,0,0,0
Faculty of Science,Biological Sciences,BL5220,ADVANCED ANIMAL DEVELOPMENT,L1,30,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5221,PLANT AND MICROBIAL DEVELOPMENT,L1,30,35,30,0,5,0,0,0
Faculty of Science,Biological Sciences,BL5224,Signalling Mechanisms in Cancers and Metabolic Diseases,L1,49,19,19,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5233,Data Analysis for Conservation Biology with R,L1,42,4,4,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5235,Advanced Optics for Microscopy,L1,30,11,11,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5302,Topics on Nature-based Climate Solutions,L1,50,36,36,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5313,Food Security and Sustainability,L1,40,7,7,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5323,Spatial modelling for environmental sustainability,L1,22,26,22,0,4,0,0,0
Faculty of Science,Biological Sciences,BL5331,Conservation Governance and Climate Solutions,L1,30,25,25,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5601,Case Studies in Biotechnology,L1,50,23,23,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5623,Infectious Diseases and Host- Pathogen Interactions,L1,45,20,20,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5632,Genomic Data Science in the Cloud,L1,70,29,29,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5202,Forensic Defense Science,L1,29,25,25,0,0,0,0,0
