Faculty,Department,Code,Title,Class,UG,GD,DK,NG,CPE
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L2,22,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ1201,Japanese 1,L3,33,-1,-1,6,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L1,0,0,-1,2,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2201,Japanese 2,L2,67,-1,-1,2,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2202,Japanese 3,L1,0,-1,-1,-1,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2202,Japanese 3,L2,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ2203,Japanese 4,L1,19,1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3201,Japanese 5,L1,16,-1,-1,-1,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ3202,Japanese 6,L1,0,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ4205,Japanese for Contemporary Society,L1,5,-1,-1,-1,0
Faculty of Arts & Social Sci,Centre for Language Studies,LAJ4205HM,Japanese for Contemporary Society,L1,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L1,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L10,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L11,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L12,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L2,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L3,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L4,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L5,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L6,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L7,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L8,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK1201,Korean 1,L9,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L1,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L2,7,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L3,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L4,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L5,14,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L6,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK2201,Korean 2,L7,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L1,3,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L2,13,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L3,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L4,7,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L5,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK3201,Korean 3,L6,10,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201,Korean 5,L1,0,1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201,Korean 5,L2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201,Korean 5,L3,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201HM,Korean 5,L1,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201HM,Korean 5,L2,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4201HM,Korean 5,L3,7,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4203,Korean 7,L1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4203,Korean 7,L2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4203HM,Korean 7,L1,6,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAK4203HM,Korean 7,L2,12,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAL1201,Tamil 1,L1,11,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAL2201,Tamil 2,L1,19,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L1,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L2,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L3,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L4,1,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L5,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM1201,Malay 1,L6,0,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L1,15,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM2201,Malay 2,L2,10,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM3201,Malay 3,L1,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM3202,Malay 4,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM4201,Malay 5,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAM4201HM,Malay 5,L1,9,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L1,11,-1,-1,6,3
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L2,9,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L3,15,-1,-1,6,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR1201,Arabic 1,L4,13,-1,-1,7,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR2201,Arabic 2,L1,19,-1,-1,-1,3
Faculty of Arts & Social Sci,Centre for Language Studies,LAR2201,Arabic 2,L2,22,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR3201,Arabic 3,L1,19,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR4201,Arabic 5,L1,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAR4201HM,Arabic 5,L1,13,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L1,8,-1,-1,1,1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L10,8,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L11,3,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L12,22,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L2,9,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L3,12,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L4,6,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L5,0,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L6,13,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L7,9,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L8,11,-1,-1,0,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS1201,Spanish 1,L9,4,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L1,7,-1,-1,-1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L2,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS2201,Spanish 2,L3,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3201,Spanish 3,L1,9,-1,-1,1,2
Faculty of Arts & Social Sci,Centre for Language Studies,LAS3201,Spanish 3,L2,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS4201,Spanish 5,L1,1,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAS4201HM,Spanish 5,L1,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L1,21,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L2,13,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L3,12,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L4,10,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L5,15,-1,-1,1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT1201,Thai 1,L6,9,-1,-1,2,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L1,16,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L2,23,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT2201,Thai 2,L3,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3201,Thai 3,L1,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3201,Thai 3,L2,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT3202,Thai 4,L1,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4201,Thai 5,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4201HM,Thai 5,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4203,Analysing Thai Media,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAT4203HM,Analysing Thai Media,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV1201,Vietnamese 1,L1,5,-1,-1,3,5
Faculty of Arts & Social Sci,Centre for Language Studies,LAV1201,Vietnamese 1,L2,13,-1,-1,3,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV2201,Vietnamese 2,L1,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV3201,Vietnamese 3,L1,24,1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV4201,Vietnamese 5,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Centre for Language Studies,LAV4201HM,Vietnamese 5,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH1101E,Retelling Chinese Stories: Change and Continuity,L1,216,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2141,General History of China,L1,47,-1,-1,2,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2161,Traditional Chinese Taxonomy of Learning,E1,10,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2162,Reading Classical Chinese Texts,E1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2252,History of Chinese Philosophy,L1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2293,Introduction to Chinese Art (taught in English),L1,8,-1,-1,13,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2295,Commerce and Culture in China's Past (in English),L1,14,-1,-1,5,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2391,Strangers in Chinese Fiction and Film (in English),L1,13,-1,-1,10,-1
Faculty of Arts & Social Sci,Chinese Studies,CH2392,Chinese Women in Context (in English),L1,20,-1,-1,12,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3228,Classical Poetry: Writing and Criticism,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH3248,Contemporary China: 1949 to Present,L1,7,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4224,Studies in Chinese Verse,E1,2,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4226,The City in Modern Chinese Literature,E1,4,5,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH4247,Print Culture in Modern China,E1,2,4,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5211,Seminar in Chinese Pragmatics,S1,-1,15,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5243,Contemporary China-Southeast Asia Relations,E1,-1,15,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH5660,INDEPENDENT STUDY,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6241,TOPICS IN CHINESE HISTORY,S1,-1,15,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6248,STUDIES IN SINO-S.E. ASIAN INTERACTIONS,S1,-1,12,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6262,INDEPENDENT STUDY IN CHINESE STUDIES,L1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CH6770,GRADUATE RESEARCH SEMINAR,S1,-1,2147483647,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,L1,-1,4,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,L2,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,L3,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,L4,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5102,Contemporary Research in Chinese Language,L1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5102,Contemporary Research in Chinese Language,L2,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5102,Contemporary Research in Chinese Language,L3,-1,4,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5102,Contemporary Research in Chinese Language,L4,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5301,History and Civilizations of the Tang Empire,L1,-1,1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5301,History and Civilizations of the Tang Empire,L2,-1,19,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5303,Traditional Chinese Culture in Singapore and Malaysia,L1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5304,Society and Culture of the Ming Dynasty,L1,-1,16,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5308,Chinese Kinship and Local Society,L1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5310,Chinese Rhapsody,L1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5315,Neo‐Taoism,E1,-1,4,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5322,Pragmatics and Politeness,L1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5325,Chinese Language Education and Research,L1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5330,Chinese Popular Culture: Transformation and Flows,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5331,Chinese Ceramics: From Tang to Qing,E1,-1,8,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5332,Oral History Methodology: Theory and Practice,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5333,Epidemics and Chinese Medicine,E1,-1,11,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5333,Epidemics and Chinese Medicine,E2,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5334,"Life, Love, and Death in Classical Chinese Literature",E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5334,"Life, Love, and Death in Classical Chinese Literature",E2,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CHC5337,Classical Chinese Landscape Poetry and Painting,E1,-1,0,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL1101E,Chinese Language: Its Past and Present,L1,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL2103,Chinese Grammar,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,CL2103S,Chinese Grammar,E1,-1,-1,-1,-1,0
Faculty of Arts & Social Sci,Chinese Studies,CL3201,Communicating through Chinese Rhetoric and Metaphors,L1,10,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,GEC1044,Chinese Medicine: Theory and Practice,L1,63,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,GEH1070,Chinese Medicine: Theory and Practice,L1,21,-1,-1,21,5
Faculty of Arts & Social Sci,Chinese Studies,GES1005,Everyday Life of Chinese Singaporeans: Past & Present (taught in English),L1,60,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,GES1040,Prominent Chinese in Colonial Singapore,L1,36,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,GESS1003,Everyday Life of Chinese Singaporeans: Past & Present (taught in English),L1,47,-1,-1,10,-1
Faculty of Arts & Social Sci,Chinese Studies,GESS1032,Prominent Chinese in Colonial Singapore,L1,34,-1,-1,3,-1
Faculty of Arts & Social Sci,Chinese Studies,GET1046,I Do Not Think Therefore I Am,L1,28,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,GEX1026,I Do Not Think Therefore I Am,L1,7,-1,-1,15,-1
Faculty of Arts & Social Sci,Chinese Studies,INT2101,Basic Interpreting,L1,60,-1,-1,-1,2
Faculty of Arts & Social Sci,Chinese Studies,INT3202,Consecutive Interpreting,E1,30,-1,-1,-1,-1
Faculty of Arts & Social Sci,Chinese Studies,TRA2101,Basic Translation,L1,90,-1,-1,-1,2
Faculty of Arts & Social Sci,Chinese Studies,TRA3204,Literary Translation,E1,16,-1,-1,-1,2
Faculty of Arts & Social Sci,Chinese Studies,TRA3206,Translation and Interpreting Theories,E1,24,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5404,Heritage: Peoples and Institutions,E1,-1,60,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5406,Arts Business,E1,-1,48,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,ACE5407,"Museums, Exhibitions and Curation",E1,-1,60,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,GET1008,Public Speaking and Critical Reasoning,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,GEX1005,Public Speaking and Critical Reasoning,L1,0,-1,-1,8,-1
Faculty of Arts & Social Sci,Communications & New Media,NM1101E,"Communications, New Media and Society",L1,64,-1,-1,14,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2101,Theories of Communications and New Media,L1,31,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2103,Quantitative Research Methods,L1,29,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2104,Qualitative Communication Research Methods,L1,35,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2209,Social Psychology of New Media,L1,27,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2219,Principles of Communication Management,L1,23,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2220,Introduction to Media Writing,L1,27,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM2223,Media Law and Policy,L1,60,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3205,Digital Media Cultures,L1,22,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3217,Principles of Visual Communication Design,L1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3230,Digital Storytelling,E1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3230,Digital Storytelling,E2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3241,Cultural Studies: Theory and Practice,L1,1,-1,-1,0,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3242,Organisational Communication and Leadership,L1,28,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3243,User Experience Design,L1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM3550Y,Communications & New Media Internship,L1,137,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4102,Advanced Communications & New Media Research,E1,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4207,Managing Communication Campaigns,E1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4208,Strategic Communication Design,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4208,Strategic Communication Design,E2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4212,"Race, Global Media, and Representation",E1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4228,Risk and Crisis Communication,E1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4228,Risk and Crisis Communication,E2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4242,Critical Perspectives on Technology,E1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4244,Sex in the Media,E1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4245,Political Communication,E1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4247,Creative Writing in the Marketplace,E1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4247,Creative Writing in the Marketplace,E2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4249,Media & Audiences,E1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4250,Data Journalism and Analysis,E1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4254,The City and Public Culture,E1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4259,Mobile Interaction Design,E1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM4260,Game Design,E1,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM5218,Cultural Policy,E1,-1,57,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM5218R,Cultural Policy,E1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM6101,ADVANCED THEORIES IN CNM,E1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NM6104,Qualitative Research Methods in Communications and New Media,E1,-1,8,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5301,Strategic and Global Communication,E1,-1,4,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5301,Strategic and Global Communication,E2,-1,6,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5302,Digital Communications and Analytics,E1,-1,6,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5302,Digital Communications and Analytics,E2,-1,6,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5306,Communications and Leadership,E1,-1,2,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5306,Communications and Leadership,E2,-1,6,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5307,Final Year Project in Communication,E1,-1,6,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5322,Interactive Media Marketing Practices,E1,-1,49,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5324,Uses of Communication Research,E1,-1,47,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5342,Introduction to Applied Social Media Analytics,E1,-1,36,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5344,Coding for Communicators,E1,-1,45,-1,-1,-1
Faculty of Arts & Social Sci,Communications & New Media,NMC5367,The Global Audience,E1,-1,48,-1,-1,-1
Faculty of Arts & Social Sci,Economics,EC1101E,Introduction to Economic Analysis,L1,75,-1,-1,7,-1
Faculty of Arts & Social Sci,Economics,EC1101E,Introduction to Economic Analysis,L2,27,-1,-1,8,-1
Faculty of Arts & Social Sci,Economics,EC2101,Microeconomic Analysis I,L1,61,-1,-1,26,2
Faculty of Arts & Social Sci,Economics,EC2102,Macroeconomic Analysis I,L1,47,-1,-1,25,2
Faculty of Arts & Social Sci,Economics,EC2104,Quantitative Methods for Economic Analysis,L1,21,-1,-1,20,-1
Faculty of Arts & Social Sci,Economics,EC2205,Economic Analysis of Business,L1,41,-1,-1,8,-1
Faculty of Arts & Social Sci,Economics,EC2303,Foundations for Econometrics,L1,79,-1,-1,12,5
Faculty of Arts & Social Sci,Economics,EC2374,Economy of Modern China I,L1,9,-1,-1,16,-1
Faculty of Arts & Social Sci,Economics,EC3101,Microeconomic Analysis II,L1,155,-1,-1,22,-1
Faculty of Arts & Social Sci,Economics,EC3102,Macroeconomic Analysis II,L1,26,-1,-1,7,-1
Faculty of Arts & Social Sci,Economics,EC3303,Econometrics I,L1,103,-1,-1,14,2
Faculty of Arts & Social Sci,Economics,EC3304,Econometrics II,L1,63,-1,-1,-1,-1
Faculty of Arts & Social Sci,Economics,EC3305,Programming Tools for Economics,L1,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Economics,EC3312,Game Theory & Applications to Economics,L1,7,-1,-1,0,-1
Faculty of Arts & Social Sci,Economics,EC3332,Money and Banking I,L1,42,-1,-1,6,-1
Faculty of Arts & Social Sci,Economics,EC3333,Financial Economics I,L1,52,-1,-1,5,-1
Faculty of Arts & Social Sci,Economics,EC3342,International Trade I,L1,30,-1,-1,8,-1
Faculty of Arts & Social Sci,Economics,EC3343,International Finance I,L1,56,-1,-1,8,-1
Faculty of Arts & Social Sci,Economics,EC3381,Urban Economics,L1,27,-1,-1,7,-1
Faculty of Arts & Social Sci,Economics,EC3391,Evolution of Economic Thought & Analysis,L1,49,-1,-1,-1,-1
