Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful (Main),Successful (Reserve),Quota Exceeded,Timetable Clashes,Workload Exceeded,Others
Faculty of Law,FoL Dean's Office,LL5093,CHINESE INTELLECTUAL PROPERTY LAW,E1,2147483647,6,6,5,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5102,ADVANCED TORTS,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5109V,International Law & Asia,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5164V,International Projects Law & Practice,E1,2147483647,15,11,0,4,0,0,0
Faculty of Law,FoL Dean's Office,LL5172,JAPANESE CORPORATE LAW & GOVERNANCE,E1,2147483647,4,4,1,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5187,Philosophical Foundations of Contract Law,E1,2147483647,1,1,1,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5214,International and Comparative Oil and Gas Law,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5244V,CRIMINAL PRACTICE,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5245V,Regulatory Foundations of Public Law,E1,2147483647,5,5,1,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5268V,Remedies,E1,2147483647,3,3,2,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5276,Advanced Contract Law,E1,2147483647,3,3,1,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5285V,International Dispute Settlement,E1,2147483647,14,5,0,9,0,0,0
Faculty of Law,FoL Dean's Office,LL5287V,ASEAN Law and Policy,E1,2147483647,5,5,2,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5316V,Restitution of Unjust Enrichment,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5322V,Trade Finance Law,E1,2147483647,3,3,2,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5335V,Multinational Enterprises and International Law,E1,2147483647,20,11,0,9,0,0,0
Faculty of Law,FoL Dean's Office,LL5342V,Taxation of Cross-Border Commercial Transactions I,E1,2147483647,4,4,3,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5359Z,SIAC and Institutional Arbitration,E1,2147483647,10,4,0,6,0,0,0
Faculty of Law,FoL Dean's Office,LL5382V,Private International Law,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5383Z,International Arbitration & the New York Convention,E1,2147483647,3,3,1,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5384,Harms and Wrongs,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5393V,Liability of Corporate Groups and Networks,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5405A,LAW OF INTELLECTUAL PROPERTY (A),E1,2147483647,22,8,0,14,0,0,0
Faculty of Law,FoL Dean's Office,LL5433V,Global Data Privacy Law,E1,2147483647,17,9,0,8,0,0,0
Faculty of Law,FoL Dean's Office,LL5443,Capital Markets Law in Mainland China and HKSAR,E1,2147483647,23,8,0,15,0,0,0
Faculty of Law,FoL Dean's Office,LL5446,Comparative Constitutionalism in Southern Asia,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5447V,Legal Data Science,E1,2147483647,13,4,0,9,0,0,0
Faculty of Law,FoL Dean's Office,LL5448V,Legal History: Themes and Perspectives,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5451,An Uncensored History of International Law,E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5457V,International Human Rights Law,E1,2147483647,6,6,5,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5458V,China and International Arbitration,E1,2147483647,2,2,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5207A,Topics In Developmental Biology,L1,43,2,2,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5214,ADVANCED PROTEINS NMR,L1,11,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5215,MACROMOLECULAR X-RAY CRYSTALLOGRAPHY,L1,9,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5217,Population Genomics and Phylogenomics,L1,31,2,2,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5222,Cellular Mechanisms,L1,25,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5223,Advanced Molecular Genetics,L1,5,5,5,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5230,Biological Invasions,L1,5,4,4,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5232,Introduction to Bioimaging,L1,2,6,2,0,4,0,0,0
Faculty of Science,Biological Sciences,BL5233,Data Analysis for Conservation Biology with R,L1,8,4,4,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5239,Science and Communication,L1,9,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5301,Conservation Problems and Practice,L1,6,4,4,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5311,Freshwater Conservation,L1,16,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5322,Field Techniques in Biological Conservation,L1,17,2,2,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5601,Case Studies in Biotechnology,L1,9,4,4,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5602,Genetic Engineering in Biotechnology,L1,2147483647,4,4,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5631,Practical Analysis of Genomic Data using R,L1,10,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5661,Urban Agriculture and Crop Biotechnology,L1,26,1,1,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5101,Survey of Forensic Science,L1,4,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5203,Digital Forensic Investigation,L1,2,4,2,0,2,0,0,0
Faculty of Science,Chemistry,CM5100,M.SC. PROJECT,L1,17,1,0,0,0,0,0,1
Faculty of Science,Chemistry,CM5151,Energy Storage and Conversion Chemistry,L1,80,56,55,0,0,0,1,0
Faculty of Science,Chemistry,CM5161,Advanced Chemical Laboratory Safety,L1,20,3,3,0,0,0,0,0
Faculty of Science,Chemistry,CM5211,Contemporary Organometallic Chemistry,L1,64,14,14,0,0,0,0,0
Faculty of Science,Chemistry,CM5221,ADVANCED ORGANIC SYNTHESIS,L1,69,1,1,0,0,0,0,0
Faculty of Science,Chemistry,CM5224,Emerging Concepts in Drug Discovery,L1,68,61,61,0,0,0,0,0
Faculty of Science,Chemistry,CM5235,Applied Computational Chemistry,L1,100,24,23,0,0,0,0,1
Faculty of Science,Chemistry,CM5237,Advanced Optical Spectroscopy and Imaging,L1,71,48,48,0,0,0,0,0
Faculty of Science,Chemistry,CM5241,Modern Analytical Techniques,L1,100,76,75,0,0,0,1,0
Faculty of Science,Chemistry,CM5268,Advanced Organic Materials,L1,88,24,24,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5227,Advanced Current Topics in Food Science III,L1,17,5,5,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5301A,Scientific Principles of Nutraceuticals,L1,21,6,6,0,0,0,0,0
Faculty of Science,Mathematics,DSA3102,Essential Data Analytics Tools: Convex Optimisation,L1,5,6,0,0,0,0,0,6
Faculty of Science,Mathematics,DSA5101,Introduction to Big Data for Industry,L1,43,9,9,0,0,0,0,0
Faculty of Science,Mathematics,DSA5102,Foundations of Machine Learning,L1,14,13,11,1,0,0,0,2
Faculty of Science,Mathematics,DSA5102X,Foundations of Machine Learning,L1,43,4,4,0,0,0,0,0
Faculty of Science,Mathematics,DSA5201,DSML Industry Consulting and Applications Project,L1,22,3,2,0,0,0,0,1
Faculty of Science,Mathematics,DSA5205,Data Science in Quantitative Finance,L1,23,55,23,0,31,0,0,1
Faculty of Science,Mathematics,MA3205,Set Theory,L1,3,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA3209,Metric and Topological Spaces,L1,3,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA3210,Mathematical Analysis II,L1,10,1,0,0,0,0,0,1
Faculty of Science,Mathematics,MA3238,Stochastic Processes I,L1,4,4,4,0,0,0,0,0
Faculty of Science,Mathematics,MA3264,Mathematical Modelling,L1,6,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA3269,Mathematical Finance I,L1,8,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA4230,Matrix Computation,L1,13,45,13,0,32,0,0,0
Faculty of Science,Mathematics,MA4254,Discrete Optimization,L1,3,17,3,0,14,0,0,0
Faculty of Science,Mathematics,MA4262,Measure and Integration,L1,4,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA4269,Mathematical Finance II,L1,2,1,0,0,0,1,0,0
Faculty of Science,Mathematics,MA4270,Data Modelling and Computation,L1,7,20,7,0,13,0,0,0
Faculty of Science,Mathematics,MA5198,GRADUATE SEMINAR MODULE IN MATHEMATICS,E1,7,1,1,0,0,0,0,0
Faculty of Science,Mathematics,MA5203,Graduate Algebra I,L1,3,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5205,Graduate Analysis I,L1,8,7,6,0,0,0,0,1
Faculty of Science,Mathematics,MA5208,Algebraic Geometry,L1,3,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5216,Differential Geometry,L1,6,1,1,1,0,0,0,0
Faculty of Science,Mathematics,MA5233,Computational Mathematics,L1,11,6,6,2,0,0,0,0
Faculty of Science,Mathematics,MA5243,Advanced Mathematical Programming,L1,6,9,6,0,3,0,0,0
Faculty of Science,Mathematics,MA5249,Stochastic Processes and Algorithms,L1,5,19,5,0,14,0,0,0
Faculty of Science,Mathematics,MA5252,Methods of Applied Mathematics,L1,16,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5253,Riemann Surfaces,L1,7,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5401,Graduate Internship in Mathematics I,L1,20,2,2,0,0,0,0,0
Faculty of Science,Mathematics,QF4102,Financial Modelling and Computation,L1,1,3,0,0,0,0,0,3
Faculty of Science,Mathematics,QF5206,Topics in Quantitative Finance II,L1,54,31,31,2,0,0,0,0
Faculty of Science,Mathematics,QF5210,Financial Time Series: Theory and Computation,L1,33,11,6,1,0,0,0,5
Faculty of Science,Pharmacy,PR5211,Pharmaceutical and Biomedical Analysis,L1,13,4,4,0,0,0,0,0
Faculty of Science,Pharmacy,PR5217,Formulation Science,L1,23,2,2,0,0,0,0,0
Faculty of Science,Pharmacy,PR5220,Bioprocess Technology,L1,8,3,3,0,0,0,0,0
Faculty of Science,Pharmacy,PR5224,Pharmacoepidemiology,L1,32,1,1,0,0,0,0,0
Faculty of Science,Physics,PC3130,Quantum Mechanics II,L1,10,3,1,0,0,1,0,1
Faculty of Science,Physics,PC3231,Electricity & Magnetism II,L1,5,2,2,0,0,0,0,0
Faculty of Science,Physics,PC3232,Nuclear & Particle Physics,L1,5,1,0,0,0,1,0,0
Faculty of Science,Physics,PC3235,Solid State Physics I,L1,5,7,5,0,1,0,0,1
Faculty of Science,Physics,PC3238,Fluid Dynamics,L1,5,1,0,0,0,0,0,1
Faculty of Science,Physics,PC3247,Modern Optics,L1,3,6,3,0,1,0,0,2
Faculty of Science,Physics,PC4230,Quantum Mechanics III,L1,5,11,5,0,5,0,0,1
Faculty of Science,Physics,PC4236,Computational Condensed Matter Physics,L1,5,10,5,0,5,0,0,0
Faculty of Science,Physics,PC4240,Solid State Physics II,L1,5,12,5,0,6,0,0,1
Faculty of Science,Physics,PC4241,Statistical Mechanics,L1,5,7,5,0,2,0,0,0
Faculty of Science,Physics,PC4248,General Relativity,L1,5,1,1,0,0,0,0,0
Faculty of Science,Physics,PC4249,Astrophysics II,L1,3,6,3,0,3,0,0,0
Faculty of Science,Physics,PC4259,Surface Physics,L1,5,8,5,0,3,0,0,0
Faculty of Science,Physics,PC4267,Biophysics III,L1,10,5,5,0,0,0,0,0
Faculty of Science,Physics,PC5101,Physics and Technology,L1,3,6,3,0,3,0,0,0
Faculty of Science,Physics,PC5201,Advanced Quantum Mechanics,L1,15,7,7,0,0,0,0,0
Faculty of Science,Physics,PC5203,Advanced Solid State Physics,L1,33,3,3,0,0,0,0,0
Faculty of Science,Physics,PC5204,Magnetism and Spintronics,L1,3,2,2,0,0,0,0,0
Faculty of Science,Physics,PC5205,TOPICS IN SURFACE PHYSICS,L1,17,12,9,0,0,0,0,3
Faculty of Science,Physics,PC5209,Accelerator Based Materials Characterisation,L1,11,7,6,0,0,0,0,1
Faculty of Science,Physics,PC5216,Advanced Atomic & Molecular Physics,L1,22,11,11,0,0,0,0,0
Faculty of Science,Physics,PC5228,Quantum Information and Computation,L1,22,20,20,0,0,0,0,0
Faculty of Science,Physics,PC5239B,Variational Principles,L1,8,5,5,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST4250,Multivariate Statistical Analysis,L1,15,1,0,0,0,0,0,1
Faculty of Science,Statistics and Data Science,ST5201,Statistical Foundations of Data Science,L1,20,75,20,0,55,0,0,0
Faculty of Science,Statistics and Data Science,ST5201X,Statistical Foundations of Data Science,L1,38,8,8,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5203,Design of Experiments for Product Design and Process Improvements,L1,96,18,18,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5211,Sampling from Finite Populations,L1,13,16,13,0,2,0,0,1
Faculty of Science,Statistics and Data Science,ST5211X,Sampling from Finite Populations,L1,59,14,14,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5214,Advanced Probability Theory,L1,12,6,6,1,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5215,ADVANCED STATISTICAL THEORY,L1,5,18,5,0,13,0,0,0
Faculty of Science,Statistics and Data Science,ST5221,Probability and Stochastic Processes,L1,97,18,18,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST5225,Statistical Analysis of Networks,L1,56,17,17,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5017,Climate Change and Managing Uncertainty,L1,2147483647,1,0,0,1,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5018,Disaster Scenarios and Resilience Building,L1,2147483647,1,0,0,1,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5019,Economic Development Strategy,L1,2147483647,14,14,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5020,Analysis of Economic Growth,L1,2147483647,16,16,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5021,Digital Transformation and Economic Prosperity,L1,2147483647,16,16,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5022,Embracing Globalisation for Economic Growth,L1,2147483647,14,14,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5149,"Big Data, Official Statistics, and Public Policy",L1,2147483647,15,2,0,4,0,0,9
LKY School of Public Policy,LKYSPP Dean's Office,PP5158,International Relations of Asia after WWII,L1,2147483647,12,2,0,10,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5179,Environmental Social Science,L1,2147483647,7,7,1,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5196,Education Economics and Policy,L1,2147483647,8,1,0,7,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5198,Chinese Political Leadership and Economic Development,L1,2147483647,8,1,0,7,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5212,"Financial Issues, Trade and Investment in Asia",L1,2147483647,7,6,1,0,1,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5220,Innovation and Technology Policy,L1,2147483647,8,8,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5234,Economics of Developing Countries,L1,2147483647,13,3,0,7,0,0,3
LKY School of Public Policy,LKYSPP Dean's Office,PP5267,Urban Transport Policy: A Global View,L1,2147483647,2,1,0,1,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5278,HEALTH ECONOMICS AND PUBLIC POLICY,L1,2147483647,6,5,2,0,0,1,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5288,Labour Market Issues and Public Policy,L1,2147483647,15,15,0,0,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5515,Gender and Development,L1,2147483647,3,1,0,2,0,0,0
LKY School of Public Policy,LKYSPP Dean's Office,PP5520,The Political Economy of Reform in China,L1,2147483647,17,15,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG03,3,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG05,6,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG06,9,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG07,6,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG08,6,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SG10,12,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5001A,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),SP01,4,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG06,3,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5002,Graduate English Course (Advanced Level),SG08,8,3,3,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG02,13,53,13,0,40,0,0,0
NUS,Ctr for Engl Lang Comms,ES5101,Technical Communication for Engineers,SG03,1,6,1,0,5,0,0,0
NUS,NUS Enterprise Academy,TR5101,New Venture Finance,L26,34,40,34,0,6,0,0,0
NUS,NUS Enterprise Academy,TR5102,Intellectual Property Basics for Entrepreneurs,L26,84,22,22,0,0,0,0,0
NUS Business School,Analytics and Operations,BDC6111,Foundations of Optimization,S01,8,4,4,0,0,0,0,0
NUS Business School,Analytics and Operations,BDC6112,Stochastic Processes I,S01,9,2,2,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA5101,Analytics in Managerial Economics,SA2,20,1,1,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA5101,Analytics in Managerial Economics,SA3,7,1,1,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA5103,Operations Research and Analytics,SA1,31,4,3,0,0,0,0,1
NUS Business School,Analytics and Operations,DBA5103,Operations Research and Analytics,SA2,21,1,0,0,0,0,0,1
NUS Business School,Analytics and Operations,DBA5106,Foundation in Business Analytics,SA2,32,1,0,0,0,0,0,1
NUS Business School,Analytics and Operations,DBA5106,Foundation in Business Analytics,SA3,13,1,1,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS5101,Supply Chain Coordination and Risk Management,SA1,0,13,0,0,12,0,0,1
NUS Business School,Analytics and Operations,DOS5106,Supply Chain Models and Strategies,SA1,0,5,0,0,4,0,0,1
NUS Business School,Analytics and Operations,IND5022,Data Analytics for Smart Manufacturing,L1,4,34,4,0,26,0,0,4
NUS Business School,Analytics and Operations,IND5024,Strategic Procurement in a Digital World,L1,11,8,2,0,6,0,0,0
NUS Business School,BIZ Dean's Office,BMA5002,ANALYTICS FOR MANAGERS,SF1,8,1,0,0,0,0,0,1
NUS Business School,BIZ Dean's Office,BMA5002,ANALYTICS FOR MANAGERS,SF1A,0,1,0,0,0,0,0,1
NUS Business School,BIZ Dean's Office,BMA5002,ANALYTICS FOR MANAGERS,SP2A,20,4,0,0,0,0,0,4
NUS Business School,BIZ Dean's Office,BMA5003,FINANCIAL ACCOUNTING,SF2,3,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5003,FINANCIAL ACCOUNTING,SP1A,6,8,6,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMA5003,FINANCIAL ACCOUNTING,SP2,2,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5003,FINANCIAL ACCOUNTING,SP2A,9,1,1,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5008,FINANCIAL MANAGEMENT,SP1,14,4,4,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5008,FINANCIAL MANAGEMENT,SP1A,12,4,4,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5008,FINANCIAL MANAGEMENT,SP2A,6,13,6,0,7,0,0,0
NUS Business School,BIZ Dean's Office,BMA5013,CORPORATE STRATEGY,SP1,1,8,1,0,7,0,0,0
NUS Business School,BIZ Dean's Office,BMA5013,CORPORATE STRATEGY,SP1A,5,5,5,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5016,Leading with Impact,SP1,2,7,2,0,5,0,0,0
NUS Business School,BIZ Dean's Office,BMA5016,Leading with Impact,SP2,7,9,7,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMA5016,Leading with Impact,SP2A,2,3,2,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMA5104,GLOBAL STRATEGIC MANAGEMENT,SP1,4,5,4,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMA5104,GLOBAL STRATEGIC MANAGEMENT,SP1A,1,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5130,Consulting 2.0,SP1,5,3,3,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5133,Legal Fundamentals for Entrepreneurs and Managers,SF1,9,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5133,Legal Fundamentals for Entrepreneurs and Managers,SF1A,1,3,1,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMA5313E,Topics in Private Equity,SP1,5,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5313E,Topics in Private Equity,SP1A,1,2,1,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMA5314,Entrepreneurial Finance,SF1,2,4,2,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMA5314,Entrepreneurial Finance,SF1A,4,8,4,0,4,0,0,0
NUS Business School,BIZ Dean's Office,BMA5323,Applied Portfolio Management,SP1,9,8,8,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5323,Applied Portfolio Management,SP1A,4,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5404,Entrepreneurship & Innovation,SP1,15,4,4,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5404,Entrepreneurship & Innovation,SP1A,3,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5406,Negotiations and Conflict Management,SF1,23,9,9,1,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5406,Negotiations and Conflict Management,SF1A,1,2,1,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMA5406,Negotiations and Conflict Management,SP1,1,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5505,SERVICES MANAGEMENT,SF1,2,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5506,PRODUCT & BRAND MANAGEMENT,SP1,14,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5506,PRODUCT & BRAND MANAGEMENT,SP1A,2,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5524,Marketing Analytics,SP1,14,11,11,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5524,Marketing Analytics,SP1A,1,2,1,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMA5537A,Brand Alignment for Sustainable Growth,SP1,12,5,5,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMA5537B,Customer centricity in the Digital Age,SP1,5,7,5,0,2,0,0,0
NUS Business School,BIZ Dean's Office,BMF5344,Financial Statement Analysis and Value Investing,S01,3,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5354,Financial Regulation in a Digital Age,S01,25,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMF5358,Entrepreneurship in Financial Technology,S01,11,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5105,Big Data and Business Strategy,S01,10,6,6,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5105,Big Data and Business Strategy,S02,2,16,1,0,15,0,0,0
NUS Business School,BIZ Dean's Office,BMS5110,Managerial Economics,S01,10,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5117,Game Theory For Managers,S01,23,2,2,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5118,Competing Globally,S01,4,5,4,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMS5119,Asian Family Business,S01,4,8,2,0,6,0,0,0
NUS Business School,BIZ Dean's Office,BMS5205,Business Analytics,S01,1,4,1,0,3,0,0,0
NUS Business School,BIZ Dean's Office,BMS5205,Business Analytics,S02,3,3,2,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMS5307,Financial Markets and Institutions,S01,5,3,3,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5408,Special Topics in Organizational Behavior,S01,15,12,12,2,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5410,Negotiation and Conflict Management,S01,1,1,1,0,0,0,0,0
NUS Business School,BIZ Dean's Office,BMS5410,Negotiation and Conflict Management,S02,1,2,1,0,1,0,0,0
NUS Business School,BIZ Dean's Office,BMS5505,Digital Marketing,S01,4,7,4,0,3,0,0,0
NUS Business School,BIZ Dean's Office,BMS5513,Product & Brand Management,S01,16,19,16,0,3,0,0,0
NUS Business School,BIZ Dean's Office,BMS5515,Personal Selling and Sales Management,S01,5,8,5,0,3,0,0,0
NUS Business School,BIZ Dean's Office,BMS5702A,Asian Management and Leadership: Learning From Zheng He,S01,11,1,1,1,0,0,0,0
NUS Business School,Marketing,BMK5202,Python Programming for Business Analytics,S01,19,40,19,0,21,0,0,0
NUS Business School,Marketing,BMK5203,Research for Marketing Insights,S01,17,2,2,1,0,0,0,0
NUS Business School,Marketing,BMK5204,Marketing Strategy,S01,20,1,1,0,0,0,0,0
NUS Graduate School,Ctr for Quantum Technologies,QT5102,Security of Practical Quantum Cryptography,L1,6,2,2,0,0,0,0,0
NUS Graduate School,Ctr for Quantum Technologies,QT5201S,Quantum Electronics,L1,35,20,19,0,0,0,0,1
Risk Management Institute,Risk Management Institute,FE5101,Derivatives And Fixed Income,L1,42,9,9,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5110,FINANCIAL ENGINEERING PROJECT,L1,79,13,13,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5112,Stochastic Calculus and Quantitative Methods,L1,36,8,8,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5209,FINANCIAL ECONOMETRICS,L1,25,9,9,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5221,Trading Principles & Fundamentals,L1,44,12,12,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5222,Advanced Derivatives Pricing,L1,64,9,9,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5223,Introduction to Electronic Financial Market,L1,52,14,14,0,0,0,0,0
Risk Management Institute,Risk Management Institute,FE5226,C++ in Financial Engineering,L1,50,8,8,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5002,Public Health Research Methods,L3,12,10,10,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5003,Health Behaviour and Communication,L1,3,3,3,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH5006,STATA Primer for Public Health,L1,14,8,8,0,0,0,0,0
